Unnamed: 0,acousticness,album,analysis_url,artist_levenshtein,artists,billboard_SongID,billboard_Unnamed: 0,billboard_artist,billboard_date,billboard_isNew,billboard_lastPos,billboard_peakPos,billboard_rank,billboard_title,billboard_weeks,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,title_levenshtein,track_href,uri,valence
2562.0,0.0862,Sound Of A Woman,https://api.spotify.com/v1/audio-analysis/0c6xIDDpzE81m2q797ordA,100.0,Kiesza,HideawayKiesza,29488.0,Kiesza,2014-11-08,0.0,0.0,51.0,86.0,Hideaway,14.0,0.838,251987.0,0.72,0c6xIDDpzE81m2q797ordA,0.00697,7.0,0.0772,-4.135,0.0,Hideaway,55.0,,0.0483,122.99,4.0,100.0,https://api.spotify.com/v1/tracks/0c6xIDDpzE81m2q797ordA,spotify:track:0c6xIDDpzE81m2q797ordA,0.204
2563.0,0.735,Hookah,https://api.spotify.com/v1/audio-analysis/3qQ6WFhcAx6LOH1UHz1c0U,94.0,"Tyga, Young Thug",HookahTyga Featuring Young Thug,29496.0,Tyga Featuring Young Thug,2014-11-08,0.0,95.0,85.0,94.0,Hookah,11.0,0.678,202320.0,0.484,3qQ6WFhcAx6LOH1UHz1c0U,0.0,1.0,0.117,-6.647,0.0,Hookah,62.0,,0.43,190.04,4.0,100.0,https://api.spotify.com/v1/tracks/3qQ6WFhcAx6LOH1UHz1c0U,spotify:track:3qQ6WFhcAx6LOH1UHz1c0U,0.219
2564.0,0.182,No Label II,https://api.spotify.com/v1/audio-analysis/2n5gVJ9fzeX2SSWlLQuyS9,100.0,Migos,Fight NightMigos,29501.0,Migos,2014-11-08,0.0,92.0,69.0,99.0,Fight Night,16.0,0.874,216248.0,0.706,2n5gVJ9fzeX2SSWlLQuyS9,0.0,1.0,0.334,-5.132,1.0,Fight Night,68.0,https://p.scdn.co/mp3-preview/2a7b91b3e760629de9e564cf701ec658c633b453?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.207,89.968,4.0,100.0,https://api.spotify.com/v1/tracks/2n5gVJ9fzeX2SSWlLQuyS9,spotify:track:2n5gVJ9fzeX2SSWlLQuyS9,0.895
2565.0,0.0282,U Guessed It (feat. 2 Chainz) - Single,https://api.spotify.com/v1/audio-analysis/07J4gvixM0ksqSpgDw15J1,94.0,"OG Maco, 2 Chainz",U Guessed ItOG Maco Featuring 2 Chainz,29502.0,OG Maco Featuring 2 Chainz,2014-11-08,0.0,94.0,90.0,100.0,U Guessed It,4.0,0.88,209296.0,0.346,07J4gvixM0ksqSpgDw15J1,0.0,1.0,0.0707,-9.145,1.0,U Guessed It,39.0,https://p.scdn.co/mp3-preview/b839d636ceb3579e5ad9fc4c0ac63a382638e947?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.339,119.966,4.0,100.0,https://api.spotify.com/v1/tracks/07J4gvixM0ksqSpgDw15J1,spotify:track:07J4gvixM0ksqSpgDw15J1,0.206
2566.0,0.0192,My Everything (Deluxe),https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,96.0,"Ariana Grande, Iggy Azalea",ProblemAriana Grande Featuring Iggy Azalea,29546.0,Ariana Grande Featuring Iggy Azalea,2014-11-01,0.0,40.0,2.0,44.0,Problem,25.0,0.66,193920.0,0.805,7vS3Y0IKjde7Xg85LWIEdP,8.83e-06,1.0,0.159,-5.352,0.0,Problem,74.0,,0.153,103.008,4.0,100.0,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,0.625
2567.0,0.00314,PRISM (Deluxe),https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,95.0,"Katy Perry, Juicy J",Dark HorseKaty Perry Featuring Juicy J,29551.0,Katy Perry Featuring Juicy J,2014-11-01,0.0,43.0,1.0,49.0,Dark Horse,57.0,0.645,215672.0,0.585,5jrdCoLpJSvHHorevXBATy,0.0,6.0,0.165,-6.122,1.0,Dark Horse,75.0,,0.0513,131.931,4.0,100.0,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,0.353
2568.0,0.0161,Ignite the Night (Party Edition),https://api.spotify.com/v1/audio-analysis/3rh2f6nqswpfDN3Ef6Bi5J,100.0,Chase Rice,Ready Set RollChase Rice,29560.0,Chase Rice,2014-11-01,0.0,57.0,54.0,58.0,Ready Set Roll,21.0,0.513,190587.0,0.803,3rh2f6nqswpfDN3Ef6Bi5J,0.0,0.0,0.667,-4.45,1.0,Ready Set Roll,62.0,https://p.scdn.co/mp3-preview/be431efd9681ab1836b2c12de7019f741f4f2ab3?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0777,156.038,4.0,100.0,https://api.spotify.com/v1/tracks/3rh2f6nqswpfDN3Ef6Bi5J,spotify:track:3rh2f6nqswpfDN3Ef6Bi5J,0.746
2569.0,0.0317,Shower,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,100.0,Becky G,ShowerBecky G,29563.0,Becky G,2014-11-01,0.0,55.0,16.0,61.0,Shower,20.0,0.699,206167.0,0.529,3DmW6y7wTEYHJZlLo1r6XJ,3.59e-05,2.0,0.285,-7.548,1.0,Shower,75.0,https://p.scdn.co/mp3-preview/f8c945615b8bffea415fc5c1b8487abedfe033cb?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0487,119.987,4.0,100.0,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.121
2570.0,0.119,Because the Internet,https://api.spotify.com/v1/audio-analysis/1rfJQpYr0clcyXssjQjk4T,100.0,Childish Gambino,V. 3005Childish Gambino,29568.0,Childish Gambino,2014-11-01,0.0,64.0,64.0,66.0,V. 3005,20.0,0.676,234215.0,0.446,1rfJQpYr0clcyXssjQjk4T,0.0,6.0,0.112,-7.153,0.0,V. 3005,48.0,https://p.scdn.co/mp3-preview/b714325ea86a074c04fb182f15bfc4bde1c86fa6?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.329,82.912,4.0,100.0,https://api.spotify.com/v1/tracks/1rfJQpYr0clcyXssjQjk4T,spotify:track:1rfJQpYr0clcyXssjQjk4T,0.655
2571.0,0.0507,Oxymoron (Deluxe),https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z,97.0,"ScHoolboy Q, BJ The Chicago Kid",StudioScHoolboy Q Featuring BJ The Chicago Kid,29570.0,ScHoolboy Q Featuring BJ The Chicago Kid,2014-11-01,0.0,63.0,38.0,68.0,Studio,20.0,0.709,278067.0,0.589,29gsi1zZrZxdStACmTQB0Z,0.0,8.0,0.0585,-7.776,0.0,Studio,67.0,,0.0433,133.922,3.0,100.0,https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z,spotify:track:29gsi1zZrZxdStACmTQB0Z,0.58
2572.0,0.0326,EW!,https://api.spotify.com/v1/audio-analysis/0PcLrZITBBSQKKrufVKFJI,96.0,"Jimmy Fallon, will.i.am",EW!Jimmy Fallon Featuring will.i.am,29591.0,Jimmy Fallon Featuring will.i.am,2014-11-01,0.0,26.0,26.0,89.0,EW!,2.0,0.95,134667.0,0.721,0PcLrZITBBSQKKrufVKFJI,0.0,7.0,0.0912,-5.825,1.0,EW!,46.0,,0.138,129.988,4.0,100.0,https://api.spotify.com/v1/tracks/0PcLrZITBBSQKKrufVKFJI,spotify:track:0PcLrZITBBSQKKrufVKFJI,0.867
2573.0,0.59,Glen Campbell I'll Be Me Soundtrack,https://api.spotify.com/v1/audio-analysis/6G5NsbGQlLQx4xjZE69Lnt,100.0,Glen Campbell,I'm Not Gonna Miss YouGlen Campbell,29592.0,Glen Campbell,2014-11-01,1.0,0.0,90.0,90.0,I'm Not Gonna Miss You,1.0,0.449,177347.0,0.356,6G5NsbGQlLQx4xjZE69Lnt,2.83e-06,7.0,0.0824,-9.373,1.0,I'm Not Gonna Miss You,35.0,,0.0286,126.472,4.0,100.0,https://api.spotify.com/v1/tracks/6G5NsbGQlLQx4xjZE69Lnt,spotify:track:6G5NsbGQlLQx4xjZE69Lnt,0.177
2574.0,0.04,The Days / Nights,https://api.spotify.com/v1/audio-analysis/5Iy2Jj87Ha0C0IBlNE1I4y,100.0,Avicii,The DaysAvicii,29680.0,Avicii,2014-10-25,1.0,0.0,78.0,78.0,The Days,1.0,0.59,278480.0,0.724,5Iy2Jj87Ha0C0IBlNE1I4y,4.07e-05,0.0,0.142,-3.278,1.0,The Days,67.0,,0.0439,127.059,4.0,100.0,https://api.spotify.com/v1/tracks/5Iy2Jj87Ha0C0IBlNE1I4y,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,0.526
2575.0,0.272,Believe Me,https://api.spotify.com/v1/audio-analysis/6t2eIONH4Sax3R21QWiKNp,94.0,"Lil Wayne, Drake",Believe MeLil Wayne Featuring Drake,29689.0,Lil Wayne Featuring Drake,2014-10-25,0.0,81.0,26.0,87.0,Believe Me,20.0,0.844,337640.0,0.491,6t2eIONH4Sax3R21QWiKNp,0.0,10.0,0.111,-8.807,0.0,Believe Me,60.0,,0.17,91.935,4.0,100.0,https://api.spotify.com/v1/tracks/6t2eIONH4Sax3R21QWiKNp,spotify:track:6t2eIONH4Sax3R21QWiKNp,0.196
2576.0,0.0392,24 Hours (feat. 2 Chainz),https://api.spotify.com/v1/audio-analysis/7LWtfSW68VAkHp3hpcFDCY,94.0,"TeeFLii, 2 Chainz",24 HoursTeeFLii Featuring 2 Chainz,29698.0,TeeFLii Featuring 2 Chainz,2014-10-25,0.0,90.0,85.0,96.0,24 Hours,7.0,0.833,215987.0,0.638,7LWtfSW68VAkHp3hpcFDCY,4.83e-06,1.0,0.173,-9.119,1.0,24 Hours (feat. 2 Chainz),45.0,https://p.scdn.co/mp3-preview/765bb734b236314e575b3f35ef2dd4007b43fa7c?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0441,100.01,4.0,94.0,https://api.spotify.com/v1/tracks/7LWtfSW68VAkHp3hpcFDCY,spotify:track:7LWtfSW68VAkHp3hpcFDCY,0.399
2577.0,0.221,Errrbody,https://api.spotify.com/v1/audio-analysis/3ndumr5hw721OmT5opZ5Zl,100.0,Yo Gotti,ErrrbodyYo Gotti,29700.0,Yo Gotti,2014-10-25,1.0,0.0,98.0,98.0,Errrbody,1.0,0.875,261133.0,0.531,3ndumr5hw721OmT5opZ5Zl,0.0,2.0,0.0498,-6.046,1.0,Errrbody,49.0,https://p.scdn.co/mp3-preview/ba6cac5e0e05b1fb993d68d71dade468d793e795?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0585,103.965,4.0,100.0,https://api.spotify.com/v1/tracks/3ndumr5hw721OmT5opZ5Zl,spotify:track:3ndumr5hw721OmT5opZ5Zl,0.22
2578.0,0.0544,The Swon Brothers,https://api.spotify.com/v1/audio-analysis/7lG4154Md1Kw7BMg56Pt4s,100.0,The Swon Brothers,Later OnThe Swon Brothers,29701.0,The Swon Brothers,2014-10-25,0.0,91.0,86.0,99.0,Later On,9.0,0.411,217160.0,0.903,7lG4154Md1Kw7BMg56Pt4s,0.0,2.0,0.104,-2.948,1.0,Later On,43.0,https://p.scdn.co/mp3-preview/d3ae19beb60011f30157c52f250978923c1b2eb4?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.144,180.078,4.0,100.0,https://api.spotify.com/v1/tracks/7lG4154Md1Kw7BMg56Pt4s,spotify:track:7lG4154Md1Kw7BMg56Pt4s,0.614
2579.0,0.0654,Native,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,100.0,OneRepublic,Counting StarsOneRepublic,29752.0,OneRepublic,2014-10-18,0.0,47.0,2.0,50.0,Counting Stars,68.0,0.664,257840.0,0.705,6sy3LkhNFjJWlaeSMNwQ62,0.0,1.0,0.115,-4.972,0.0,Counting Stars,73.0,,0.0382,122.017,4.0,100.0,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.477
2580.0,0.0843,Anything Goes,https://api.spotify.com/v1/audio-analysis/5ygp81TQpolYKghQjdYZpD,100.0,Florida Georgia Line,Bumpin' The NightFlorida Georgia Line,29771.0,Florida Georgia Line,2014-10-18,1.0,0.0,69.0,69.0,Bumpin' The Night,1.0,0.456,221080.0,0.865,5ygp81TQpolYKghQjdYZpD,0.000512,1.0,0.108,-4.227,1.0,Bumpin' The Night,47.0,,0.0316,151.978,4.0,100.0,https://api.spotify.com/v1/tracks/5ygp81TQpolYKghQjdYZpD,spotify:track:5ygp81TQpolYKghQjdYZpD,0.363
2581.0,0.123,Demi,https://api.spotify.com/v1/audio-analysis/5vTPxzm4h2bY9rYyVrGEU5,96.0,"Demi Lovato, Cher Lloyd",Really Don't CareDemi Lovato Featuring Cher Lloyd,29795.0,Demi Lovato Featuring Cher Lloyd,2014-10-18,0.0,78.0,26.0,93.0,Really Don't Care,18.0,0.706,201600.0,0.728,5vTPxzm4h2bY9rYyVrGEU5,0.0,7.0,0.185,-3.602,1.0,Really Don't Care,70.0,,0.0852,121.017,4.0,100.0,https://api.spotify.com/v1/tracks/5vTPxzm4h2bY9rYyVrGEU5,spotify:track:5vTPxzm4h2bY9rYyVrGEU5,0.851
2582.0,0.405,I Promise I Will Never Stop Going In (Deluxe Edition),https://api.spotify.com/v1/audio-analysis/0cyDtn3bMS1XoTp6Lcef1d,96.0,"Rich Homie Quan, Problem",Walk ThruRich Homie Quan Featuring Problem,29800.0,Rich Homie Quan Featuring Problem,2014-10-18,0.0,89.0,74.0,98.0,Walk Thru,7.0,0.691,187826.0,0.492,0cyDtn3bMS1XoTp6Lcef1d,0.0,4.0,0.0955,-10.815,0.0,Walk Thru (feat. Problem),51.0,https://p.scdn.co/mp3-preview/12c03522722957e3e05d167427c6af25c5716505?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.196,92.019,4.0,95.0,https://api.spotify.com/v1/tracks/0cyDtn3bMS1XoTp6Lcef1d,spotify:track:0cyDtn3bMS1XoTp6Lcef1d,0.54
2583.0,0.583,Sundown Heaven Town (Deluxe Edition),https://api.spotify.com/v1/audio-analysis/2rO28hRLDbsenVjeWvwqQz,95.0,"Tim McGraw, Faith Hill",Meanwhile Back At Mama'sTim McGraw Featuring Faith Hill,29802.0,Tim McGraw Featuring Faith Hill,2014-10-18,0.0,83.0,41.0,100.0,Meanwhile Back At Mama's,19.0,0.524,228107.0,0.679,2rO28hRLDbsenVjeWvwqQz,5.79e-05,6.0,0.163,-8.68,1.0,Meanwhile Back At Mama's,55.0,,0.0435,172.977,4.0,100.0,https://api.spotify.com/v1/tracks/2rO28hRLDbsenVjeWvwqQz,spotify:track:2rO28hRLDbsenVjeWvwqQz,0.676
2584.0,0.00495,RISER,https://api.spotify.com/v1/audio-analysis/1soxUgYIZb1qx1c7o1Lc7z,100.0,Dierks Bentley,Drunk On A PlaneDierks Bentley,29873.0,Dierks Bentley,2014-10-11,0.0,65.0,27.0,71.0,Drunk On A Plane,20.0,0.423,254467.0,0.73,1soxUgYIZb1qx1c7o1Lc7z,1.13e-05,9.0,0.238,-5.566,1.0,Drunk On A Plane,70.0,,0.032,205.972,4.0,100.0,https://api.spotify.com/v1/tracks/1soxUgYIZb1qx1c7o1Lc7z,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,0.66
2585.0,0.0151,Bulletproof Picasso,https://api.spotify.com/v1/audio-analysis/2GxGYGrixbXPFojONbzdo9,100.0,Train,Angel In Blue JeansTrain,29896.0,Train,2014-10-11,0.0,79.0,79.0,94.0,Angel In Blue Jeans,3.0,0.61,205973.0,0.817,2GxGYGrixbXPFojONbzdo9,9.09e-06,0.0,0.0998,-4.775,1.0,Angel in Blue Jeans,55.0,https://p.scdn.co/mp3-preview/95571f3e40c04a706bb8b68fd68b9cd5644e65d0?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0331,115.036,4.0,100.0,https://api.spotify.com/v1/tracks/2GxGYGrixbXPFojONbzdo9,spotify:track:2GxGYGrixbXPFojONbzdo9,0.688
2586.0,0.0143,Bend Ova (feat. Tyga),https://api.spotify.com/v1/audio-analysis/35x6JdLCr4VWWR5ShNoAWo,92.0,"Lil Jon, Tyga",Bend OvaLil Jon Featuring Tyga,29899.0,Lil Jon Featuring Tyga,2014-10-11,0.0,97.0,92.0,97.0,Bend Ova,3.0,0.855,226107.0,0.968,35x6JdLCr4VWWR5ShNoAWo,0.0025,1.0,0.0988,-3.278,1.0,Bend Ova (feat. Tyga),56.0,https://p.scdn.co/mp3-preview/68c9bc12674f66f79f0d967ea528f8e9f8ea5a79?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.157,103.005,4.0,94.0,https://api.spotify.com/v1/tracks/35x6JdLCr4VWWR5ShNoAWo,spotify:track:35x6JdLCr4VWWR5ShNoAWo,0.798
2587.0,0.462,This Is All Yours,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,100.0,alt-J,Left Hand Freealt-J,29901.0,alt-J,2014-10-11,1.0,0.0,99.0,99.0,Left Hand Free,1.0,0.697,173631.0,0.877,4iEOVEULZRvmzYSZY2ViKN,0.00943,3.0,0.083,-4.465,1.0,Left Hand Free,71.0,https://p.scdn.co/mp3-preview/99b4aaddb6198c483b852d8d69f3ac545ea56675?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0462,101.99,4.0,100.0,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,spotify:track:4iEOVEULZRvmzYSZY2ViKN,0.802
2588.0,0.0393,My Own Lane (Expanded Edition),https://api.spotify.com/v1/audio-analysis/2asIUjALYhUbH8hvLUhDWo,95.0,"Kid Ink, Chris Brown",Main ChickKid Ink Featuring Chris Brown,29902.0,Kid Ink Featuring Chris Brown,2014-10-11,0.0,93.0,60.0,100.0,Main Chick,20.0,0.775,197813.0,0.496,2asIUjALYhUbH8hvLUhDWo,0.0,10.0,0.526,-5.652,1.0,Main Chick (feat. Chris Brown),62.0,https://p.scdn.co/mp3-preview/def5e8014f3bff5d82abbe0d129f1907e8051294?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0354,95.072,4.0,95.0,https://api.spotify.com/v1/tracks/2asIUjALYhUbH8hvLUhDWo,spotify:track:2asIUjALYhUbH8hvLUhDWo,0.204
2589.0,0.0802,Talk Dirty,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,96.0,"Jason Derulo, Snoop Dogg",WiggleJason Derulo Featuring Snoop Dogg,29951.0,Jason Derulo Featuring Snoop Dogg,2014-10-04,0.0,51.0,5.0,49.0,Wiggle,21.0,0.697,193296.0,0.621,2sLwPnIP3CUVmIuHranJZU,0.0,9.0,0.162,-6.886,0.0,Wiggle (feat. Snoop Dogg),61.0,https://p.scdn.co/mp3-preview/25eb644e3ec8a11d0ad4876e266e56a9174b91fe?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.25,81.946,4.0,92.0,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,spotify:track:2sLwPnIP3CUVmIuHranJZU,0.721
2590.0,0.167,Native,https://api.spotify.com/v1/audio-analysis/5BJSZocnCeSNeYMj3iVqM7,100.0,OneRepublic,Love Runs OutOneRepublic,29963.0,OneRepublic,2014-10-04,0.0,54.0,15.0,61.0,Love Runs Out,20.0,0.719,224227.0,0.935,5BJSZocnCeSNeYMj3iVqM7,0.0,7.0,0.0973,-3.752,1.0,Love Runs Out,60.0,,0.0589,120.022,4.0,100.0,https://api.spotify.com/v1/tracks/5BJSZocnCeSNeYMj3iVqM7,spotify:track:5BJSZocnCeSNeYMj3iVqM7,0.738
2591.0,0.00812,The Pinkprint (Deluxe),https://api.spotify.com/v1/audio-analysis/2bkyTJ4bAnc8a5ly3dg9DX,100.0,Nicki Minaj,Pills N PotionsNicki Minaj,29991.0,Nicki Minaj,2014-10-04,0.0,73.0,24.0,89.0,Pills N Potions,18.0,0.391,268000.0,0.604,2bkyTJ4bAnc8a5ly3dg9DX,5.18e-06,2.0,0.0443,-8.104,1.0,Pills N Potions,63.0,,0.212,169.658,4.0,100.0,https://api.spotify.com/v1/tracks/2bkyTJ4bAnc8a5ly3dg9DX,spotify:track:2bkyTJ4bAnc8a5ly3dg9DX,0.168
2592.0,0.0254,Trigga Reloaded,https://api.spotify.com/v1/audio-analysis/0tyYpW6eJ2q7Dtfyc3v7rO,100.0,Trey Songz,ForeignTrey Songz,30002.0,Trey Songz,2014-10-04,0.0,0.0,84.0,100.0,Foreign,10.0,0.749,249000.0,0.643,0tyYpW6eJ2q7Dtfyc3v7rO,0.0,5.0,0.101,-7.424,0.0,Foreign,52.0,https://p.scdn.co/mp3-preview/87adff50981bcbe9a43674331b1ad5c9bf80b7ad?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.114,123.92,4.0,100.0,https://api.spotify.com/v1/tracks/0tyYpW6eJ2q7Dtfyc3v7rO,spotify:track:0tyYpW6eJ2q7Dtfyc3v7rO,0.651
2593.0,0.0211,Motion,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,100.0,Calvin Harris,SummerCalvin Harris,30052.0,Calvin Harris,2014-09-27,0.0,43.0,7.0,50.0,Summer,26.0,0.596,222533.0,0.856,6YUTL4dYpB9xZO5qExPf05,0.0178,4.0,0.141,-3.556,0.0,Summer,81.0,https://p.scdn.co/mp3-preview/7747e4abf05e790168b4aeb87de9c008095677a9?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0346,127.949,4.0,100.0,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.743
2594.0,0.658,"Old Boots, New Dirt",https://api.spotify.com/v1/audio-analysis/1u6Ni98NiRqeiwe47DpMsA,100.0,Jason Aldean,Two Night TownJason Aldean,30078.0,Jason Aldean,2014-09-27,1.0,0.0,76.0,76.0,Two Night Town,1.0,0.348,200013.0,0.408,1u6Ni98NiRqeiwe47DpMsA,0.00241,4.0,0.348,-7.353,1.0,Two Night Town,41.0,https://p.scdn.co/mp3-preview/f5a7e7bb5445893670881050d80659b967f274bb?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0364,143.503,4.0,100.0,https://api.spotify.com/v1/tracks/1u6Ni98NiRqeiwe47DpMsA,spotify:track:1u6Ni98NiRqeiwe47DpMsA,0.408
2595.0,0.132,XSCAPE,https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP,96.0,"Michael Jackson, Justin Timberlake",Love Never Felt So GoodMichael Jackson & Justin Timberlake,30090.0,Michael Jackson & Justin Timberlake,2014-09-27,0.0,81.0,9.0,88.0,Love Never Felt So Good,20.0,0.775,246027.0,0.719,48td6xvpokdYwvbl3JIiXP,1.79e-06,7.0,0.0662,-6.212,0.0,Love Never Felt So Good,68.0,https://p.scdn.co/mp3-preview/01ca80f1b2042f7e4a6d45b5f11bf03060a41c2d?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0435,117.513,4.0,100.0,https://api.spotify.com/v1/tracks/48td6xvpokdYwvbl3JIiXP,spotify:track:48td6xvpokdYwvbl3JIiXP,0.712
2596.0,0.135,Seen It All: The Autobiography,https://api.spotify.com/v1/audio-analysis/0jkeRqlWciqKxU3iHQfdWj,83.0,"Jeezy, JAY-Z",Seen It AllJeezy Featuring Jay Z,30099.0,Jeezy Featuring Jay Z,2014-09-27,0.0,85.0,85.0,97.0,Seen It All,2.0,0.711,207533.0,0.833,0jkeRqlWciqKxU3iHQfdWj,0.0,7.0,0.301,-4.818,1.0,Seen It All,57.0,,0.154,106.094,4.0,100.0,https://api.spotify.com/v1/tracks/0jkeRqlWciqKxU3iHQfdWj,spotify:track:0jkeRqlWciqKxU3iHQfdWj,0.545
2597.0,0.0758,The Outsiders,https://api.spotify.com/v1/audio-analysis/1ffMmNQ42w7dIwyCDTKySb,100.0,Eric Church,Cold OneEric Church,30100.0,Eric Church,2014-09-27,0.0,89.0,88.0,98.0,Cold One,6.0,0.591,205227.0,0.888,1ffMmNQ42w7dIwyCDTKySb,0.00403,6.0,0.535,-5.807,1.0,Cold One,56.0,,0.0601,147.943,4.0,100.0,https://api.spotify.com/v1/tracks/1ffMmNQ42w7dIwyCDTKySb,spotify:track:1ffMmNQ42w7dIwyCDTKySb,0.771
2598.0,0.0649,"Old Boots, New Dirt",https://api.spotify.com/v1/audio-analysis/0yLAJvnay8hXAU0exdXSXi,100.0,Jason Aldean,Sweet Little Somethin'Jason Aldean,30101.0,Jason Aldean,2014-09-27,0.0,71.0,71.0,99.0,Sweet Little Somethin',2.0,0.628,204333.0,0.87,0yLAJvnay8hXAU0exdXSXi,4.15e-05,9.0,0.349,-4.683,1.0,Sweet Little Somethin',43.0,https://p.scdn.co/mp3-preview/df53c887087fc9c458dbfd54a59bc8604c539588?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.0455,119.975,4.0,100.0,https://api.spotify.com/v1/tracks/0yLAJvnay8hXAU0exdXSXi,spotify:track:0yLAJvnay8hXAU0exdXSXi,0.622
2599.0,0.379,Good Kisser,https://api.spotify.com/v1/audio-analysis/3CX3WMBg6lzWk72bYL29vP,100.0,Usher,Good KisserUsher,30102.0,Usher,2014-09-27,0.0,93.0,65.0,100.0,Good Kisser,19.0,0.64,249626.0,0.782,3CX3WMBg6lzWk72bYL29vP,0.0,5.0,0.109,-4.177,0.0,Good Kisser,51.0,https://p.scdn.co/mp3-preview/3ff06c8b4c58ce681846aca684641b908a3f6926?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.189,97.516,4.0,100.0,https://api.spotify.com/v1/tracks/3CX3WMBg6lzWk72bYL29vP,spotify:track:3CX3WMBg6lzWk72bYL29vP,0.825
2600.0,0.00107,Turn Down for What,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,91.0,"DJ Snake, Lil Jon",Turn Down For WhatDJ Snake & Lil Jon,30148.0,DJ Snake & Lil Jon,2014-09-20,0.0,47.0,4.0,46.0,Turn Down For What,37.0,0.818,213733.0,0.799,67awxiNHNyjMXhVgsHuIrs,0.128,1.0,0.057,-4.1,0.0,Turn Down for What,72.0,https://p.scdn.co/mp3-preview/fde5f6c570eb2ecaca797c0984a247a47d3fdc21?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.156,100.014,4.0,100.0,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.0815
2601.0,0.00637,Crickets,https://api.spotify.com/v1/audio-analysis/43lL05gZ1DqG4YJ74rCPmM,100.0,Joe Nichols,YeahJoe Nichols,30184.0,Joe Nichols,2014-09-20,0.0,76.0,41.0,82.0,Yeah,20.0,0.404,231027.0,0.845,43lL05gZ1DqG4YJ74rCPmM,1.34e-05,11.0,0.357,-4.647,1.0,Yeah,60.0,https://p.scdn.co/mp3-preview/9397c2d886d202489a124a65e36a666c22a24af9?cid=a3bd1ba0ea4b487cb3be4f9b0c6fcd4f,0.049,165.703,4.0,100.0,https://api.spotify.com/v1/tracks/43lL05gZ1DqG4YJ74rCPmM,spotify:track:43lL05gZ1DqG4YJ74rCPmM,0.591
